id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d
210784,0,Nov-94,0,0,0,10,0,11496,26.60%,20,f,0,0,11454.74588,1309.82,9999.99,1454.76,0,0,0,2011-01-01,120.89,,Mar-15
210884,0,Jul-02,0,0,0,5,0,6999,65.70%,5,f,0,0,8223.879531,1644.78,7000,1223.88,0,0,0,2011-01-01,231.24,,Apr-16
211126,1,Feb-04,0,12,0,4,0,4863,69.50%,6,f,0,0,2558.352222,1250.11,2200,358.35,0,0,0,2009-12-01,959.43,,Feb-10
211133,0,Nov-83,0,0,57,8,1,12229,90.60%,15,f,0,0,582.5816055,553.45,500,67.58,15,0,0,2009-07-01,255.57,,Jul-09
211586,0,Apr-01,0,0,0,4,0,2325,8.20%,7,f,0,0,4301.985404,4248.21,4000,301.99,0,0,0,2009-04-01,2679.13,,Apr-09
211723,0,Sep-02,0,0,0,2,0,14653,95.10%,8,f,0,0,2135.14,417.83,1353.01,479.57,0,303,3,2008-08-01,262.26,,Dec-09
211860,0,May-99,0,0,0,7,0,4286,40.40%,9,f,0,0,8508.228536,2638.33,7500,1008.23,0,0,0,2011-01-01,249.67,,Nov-12
212737,0,Sep-02,0,0,0,10,0,8009,68.50%,17,f,0,0,9591.804505,2250.67,8000,1576.8,15,0,0,2011-03-01,20.55,,Mar-11
212894,0,Jan-01,0,0,0,5,0,2353,12.40%,7,f,0,0,1708.74,998.7,1351.31,271.41,0,86,1,2009-05-01,101.47,,Dec-09
213020,0,Dec-95,0,0,0,13,0,6634,9.40%,29,f,0,0,7817.990752,586.35,7000,817.99,0,0,0,2010-05-01,1917.74,,Feb-14
213427,0,Aug-95,0,63,0,3,0,0,0%,11,f,0,0,1375.913459,1375.91,1200,175.91,0,0,0,2010-02-01,446.66,,Jun-10
213551,0,Nov-98,0,32,0,5,0,5608,47.10%,10,f,0,0,8891.963908,545.38,7500,1391.96,0,0,0,2011-01-01,248.61,,Jan-11
213732,0,Oct-94,1,33,0,10,0,13649,42.40%,17,f,0,0,6119.25,175.49,3799.52,1590.16,0,730,7,2008-09-01,673.79,,Oct-09
213846,0,Sep-96,0,27,0,10,0,9973,33.80%,28,f,0,0,2493.66127,890.68,2450,43.66,0,0,0,2008-03-01,2414.08,,Nov-10
214363,0,Nov-00,0,0,0,12,0,16502,63%,17,f,0,0,17971.19376,3439.78,15000,2946.27,25,0,0,2011-02-01,501.05,,Jan-11
214388,0,May-97,0,0,0,7,0,15773,95%,16,f,0,0,9689.47,3435.96,6541.28,3113.6,35,0,0,2009-04-01,698.92,,May-16
214572,0,Jul-95,6,0,0,4,0,3326,14.30%,13,f,0,0,28495.61291,1225.4,25000,3495.61,0,0,0,2010-03-01,8473.6,,Mar-10
214968,0,Aug-03,0,0,0,5,0,7263,39%,9,f,0,0,10428.70728,2721.87,9000,1428.71,0,0,0,2011-01-01,297.88,,Apr-16
215142,0,Apr-87,0,0,0,7,0,3451,19.40%,10,f,0,0,9529.172183,2892.78,8400,1129.17,0,0,0,2011-01-01,279.69,,Jan-11
215531,0,Jul-81,0,0,0,17,0,16770,50.70%,22,f,0,0,4192.553113,1832.28,3500,692.55,0,0,0,2010-12-01,88.99,,Mar-15
215577,0,May-01,0,0,0,6,0,17042,75.10%,10,f,0,0,10573.56634,1810.67,9000,1573.57,0,0,0,2011-01-01,301.72,,Jan-11
215865,0,Jul-95,0,47,0,13,0,10686,49.40%,32,f,0,0,20282.04132,2507.87,16800,3482.04,0,0,0,2011-01-01,567.29,,Oct-14
215897,0,Mar-98,0,36,0,5,0,45,0.40%,10,f,0,0,11325.28305,1528.91,10000,1325.28,0,0,0,2010-03-01,3679.27,,Feb-10
216013,0,Feb-03,1,41,0,5,0,3247,33.30%,7,f,0,0,8304.095376,1169.88,7199.99,1104.1,0,0,0,2011-01-01,232.08,,Aug-15
216083,1,Oct-00,0,21,0,16,0,27839,72.70%,25,f,0,0,23176.0234,3835.08,21000,2176.02,0,0,0,2008-10-01,17339.91,,Oct-08
216181,0,Nov-93,1,0,0,8,0,0,0%,18,f,0,0,11239.64283,2023.18,10000,1239.64,0,0,0,2011-01-01,314.2,,Jan-11
216508,0,Feb-72,1,0,0,35,0,17246,13.70%,48,f,0,0,9034.177378,2456.17,8000,1034.18,0,0,0,2011-01-01,260.83,,Jan-11
216540,0,Jan-91,0,47,0,9,0,14036,64.40%,21,f,0,0,18521.53614,1577.15,15000,3521.54,0,0,0,2011-01-01,521.82,,Dec-13
216698,0,Jul-94,0,38,0,8,0,5643,60.70%,28,f,0,0,526.3322407,526.33,500,26.33,0,0,0,2008-11-01,180.61,,Dec-08
216940,0,Feb-95,1,0,0,7,0,17850,66.30%,36,f,0,0,13399.6738,1262.28,11200,2199.67,0,0,0,2011-01-01,373.21,,May-16
217041,0,Aug-01,1,0,0,13,0,8382,20.40%,20,f,0,0,11242.19229,899.48,10000,1242.19,0,0,0,2009-10-01,4835.56,,Aug-14
217100,0,Sep-89,3,39,0,13,0,24280,93.40%,38,f,0,0,18069.3712,12013.69,13875,4194.37,0,0,0,2010-09-01,2448.29,,Dec-10
217118,0,Nov-99,3,0,0,9,0,8375,91%,9,f,0,0,14886.31569,620.92,12499.99,2386.33,0,0,0,2011-01-01,415.69,,Jan-11
217723,0,Jun-00,4,0,0,10,0,6437,28.60%,19,f,0,0,17459.75711,902.64,14999.99,2459.76,0,0,0,2011-01-01,489.14,,Jan-11
217788,0,Jul-90,0,34,0,15,0,16890,64%,29,f,0,0,11075.3578,1501.4,9299.99,1775.37,0,0,0,2011-01-01,310.73,,Feb-13
217987,0,Jun-04,0,0,0,2,0,887,38.60%,5,f,0,0,4699.377677,4643.28,4000,699.38,0,0,0,2011-01-01,134.81,,Jan-11
218282,0,Jan-99,2,0,0,14,0,17771,52.10%,20,f,0,0,3704.86,243.7,2640.53,1064.33,0,0,0,2008-12-01,370.59,,May-16
218325,2,Sep-85,2,4,0,10,0,13115,42.30%,22,f,0,0,17127.72395,1070.48,16000,1127.72,0,0,0,2008-08-01,13894.32,,Aug-08
218331,0,Aug-97,0,0,0,3,0,5028,12.10%,4,f,0,0,7985.41,1097.34,6690.88,1113.74,31,150,2,2010-03-01,640.05,,Jul-10
218343,0,Jun-01,2,0,111,4,1,1,0.20%,8,f,0,0,1517.66,1111.19,1165.84,303.65,0,48,1,2009-11-01,140.34,,Mar-10
218680,0,Mar-02,0,0,0,9,0,10251,33%,11,f,0,0,15837.04533,795.26,13500,2337.05,0,0,0,2010-12-01,4.95,,Nov-10
219000,0,Jun-95,1,0,0,12,0,6566,48.60%,36,f,0,0,6320.252182,1120.41,5500,820.25,0,0,0,2011-01-01,376.23,,Jan-11
219070,0,Nov-95,1,56,0,16,0,9516,63.40%,21,f,0,0,6981.616732,5061.67,6000,981.62,0,0,0,2010-09-01,14.2,,Sep-10
219178,0,Feb-01,1,60,0,5,0,2126,6.40%,8,f,0,0,5956.081936,1622.82,4999.99,956.09,0,0,0,2011-03-01,5.38,,Feb-11
219315,0,Mar-00,1,50,0,9,0,7209,38.10%,30,f,0,0,3247.74,128.08,2270.63,977.11,0,0,0,2008-10-01,406.07,,May-16
219425,0,Mar-96,3,70,0,31,0,7180,34.40%,37,f,0,0,2041.95,978.71,1546.41,419.24,60,16,6,2010-02-01,82.71,,Apr-16
219967,0,Jan-01,0,0,0,6,0,7386,42.40%,11,f,0,0,6806.118745,1109.93,6000,806.12,0,0,0,2011-02-01,189.5,,May-16
220023,0,Sep-91,0,0,0,9,0,6035,19%,47,f,0,0,2053.046429,1747.86,1850,203.05,0,0,0,2010-09-01,3.53,,Aug-10
220873,0,Mar-91,0,0,0,11,0,28653,89.30%,16,f,0,0,5232.92,926.61,3423.26,1514.12,0,296,3,2009-07-01,100.29,,Dec-09
221264,2,Dec-82,1,2,0,12,0,49459,88.80%,45,f,0,0,17877.41305,536.32,15000,2827.56,50,0,0,2012-10-01,576.87,,Oct-12
221301,1,Jan-94,0,8,0,14,0,22738,30.80%,37,f,0,0,24252.07319,633.86,22000,2252.07,0,0,0,2009-01-01,16875.62,,Jan-09
222179,0,Aug-93,1,0,0,15,0,24406,40.30%,51,f,0,0,5860.77,471.54,4735.74,1079.4,0,46,16,2009-09-01,306.18,,May-16
222488,0,May-96,0,0,0,11,0,25946,37.90%,32,f,0,0,20965.61911,481.64,18500,2465.62,0,0,0,2010-03-01,1.62,,Mar-10
222492,0,Oct-91,0,35,0,3,0,0,0%,20,f,0,0,22075.41171,724.4,18900,3175.41,0,0,0,2011-10-01,457.35,,Nov-11
222829,0,Aug-93,0,0,104,10,1,4765,16.50%,32,f,0,0,16608.25963,1624.17,14400,2208.26,0,0,0,2011-02-01,461.98,,Feb-16
223015,2,Sep-98,0,9,0,13,0,15222,77.30%,16,f,0,0,30303.20243,3851.05,24000,6303.2,0,0,0,2011-02-01,852.07,,May-16
223308,1,Jan-82,1,23,90,7,1,8035,50.50%,24,f,0,0,8826.723137,1176.9,7500,1326.72,0,0,0,2011-02-01,262.84,,Feb-11
223345,0,Nov-94,0,46,0,10,0,14214,39.40%,21,f,0,0,6789.28,60,5322.76,1466.52,0,0,0,2009-04-01,452.67,,May-16
223626,0,Dec-93,2,0,0,13,0,23442,42.10%,28,f,0,0,23388.13123,2000.98,20000,3388.13,0,0,0,2011-02-01,651.26,,Sep-12
223992,0,Jul-94,6,0,0,21,0,101443,13.70%,43,f,0,0,8144.508608,1640.22,7200,944.51,0,0,0,2010-09-01,1344.08,,Sep-10
224210,0,Nov-95,1,0,0,7,0,25988,98.80%,24,f,0,0,17913.07722,983.28,15000,2913.08,0,0,0,2010-12-01,3.98,,Feb-14
224381,1,Mar-87,0,15,0,13,0,51039,93.80%,33,f,0,0,32241.16,2255.09,15348.13,6764.61,44,10084,1368,2010-07-01,880.88,,Nov-10
224541,0,Aug-91,1,46,0,8,0,23370,70%,23,f,0,0,21073.33692,842.94,20000,1073.34,0,0,0,2008-07-01,17780.31,,Jan-14
224614,0,Nov-89,0,0,0,17,0,119420,95.10%,26,f,0,0,8336.311783,2193.16,7000,1336.31,0,0,0,2011-02-01,237.97,,Jan-16
224894,0,Mar-97,0,59,0,2,0,0,0%,8,f,0,0,9252.222945,896.31,8000,1252.22,0,0,0,2010-08-01,8.07,,May-16
224984,0,Jul-00,1,0,0,6,0,15564,56.60%,7,f,0,0,5650.292855,2530.86,4800,850.29,0,0,0,2010-10-01,781.17,,Oct-14
225054,0,Feb-94,1,0,0,15,0,13686,48.70%,28,f,0,0,10816.7109,1682.6,9000,1816.71,0,0,0,2011-02-01,256.11,,Sep-14
225812,0,Sep-90,2,26,0,10,0,6921,0%,27,f,0,0,23208.16065,1276.45,20000,3208.16,0,0,0,2010-08-01,84.32,,Jul-10
225897,0,Oct-03,2,0,0,4,0,4220,53.40%,5,f,0,0,4626.141666,4047.87,4000,626.14,0,0,0,2010-08-01,15.37,,Jul-10
226154,0,Dec-99,2,0,0,17,0,29877,75.60%,44,f,0,0,6145.854768,3195.85,5000,1145.85,0,0,0,2011-02-01,177.49,,Jan-11
226735,0,Nov-92,1,0,0,9,0,21573,73.70%,26,f,0,0,810.16,600.48,566.42,243.74,0,0,0,2008-10-01,101.52,,May-16
226780,1,May-94,1,18,0,4,0,18316,81%,14,f,0,0,4785.98,543.05,3381.47,1349.7,55,0,0,2009-06-01,400.22,,May-16
227383,0,Apr-93,1,0,0,5,0,1458,18%,27,f,0,0,12202.10933,2316.14,10800,1402.11,0,0,0,2011-02-01,404.57,,Jan-11
227538,0,Sep-86,1,70,53,8,1,3179,11%,10,f,0,0,13777.70649,1004.46,12000,1777.71,0,0,0,2011-02-01,385.05,,Jan-11
227568,0,Oct-92,0,0,0,4,0,4365,51.40%,12,f,0,0,13660.10174,1360.68,12800,860.1,0,0,0,2009-01-01,9628.44,,Jan-10
227773,0,Nov-90,0,70,0,11,0,209,1.90%,34,f,0,0,11014.83429,1434.63,9799.99,1214.84,0,0,0,2011-02-01,306.93,,Apr-15
228424,1,Dec-86,2,15,0,13,0,12573,71.80%,29,f,0,0,24507.02701,1378.52,20000,4507.03,0,0,0,2011-09-01,142.14,,Aug-11
228892,0,Dec-00,2,45,0,11,0,806,10.30%,20,f,0,0,9228.56,509.1,6149.22,2322.52,0,757,8,2008-12-01,795.72,,Nov-09
228923,0,Jul-98,1,58,0,7,0,4134,39.40%,25,f,0,0,7796.54,749.33,5649.18,1721.35,0,426,4,2009-05-01,491.73,,Nov-09
229276,0,Sep-90,1,36,0,3,0,0,0%,12,f,0,0,17863.54136,1151.48,15000,2863.54,0,0,0,2011-02-01,501.2,,Mar-16
229565,0,Apr-94,0,0,0,8,0,22157,98%,12,f,0,0,8223.877074,2088.68,7000,1223.88,0,0,0,2011-02-01,233.16,,Jun-15
229930,0,Feb-90,0,0,0,6,0,54925,97.80%,27,f,0,0,29184.8668,1400.87,25000,4184.87,0,0,0,2010-05-01,7882.11,,May-16
230185,2,Apr-96,0,5,0,19,0,50908,37.10%,34,f,0,0,9398.755128,633.24,8000,1398.76,0,0,0,2011-02-01,261.9,,Jan-11
230545,0,Oct-80,1,28,0,11,0,16164,80%,46,f,0,0,2958.620897,1653.06,2500,458.62,0,0,0,2010-12-01,189.02,,Jan-11
231005,0,Mar-88,0,0,0,7,0,14046,80.30%,21,f,0,0,8586.59,1006.6,610.06,224.19,0,7752,1918,2008-05-01,278.22,,May-16
231321,0,Apr-94,0,0,0,9,0,4767,8.70%,22,f,0,0,11239.62089,1380,9999.99,1239.63,0,0,0,2011-02-01,313.59,,Jan-11
231540,0,Dec-00,0,0,0,9,0,23882,89.80%,25,f,0,0,2134.066814,1380.13,1799.99,334.08,0,0,0,2011-02-01,62.63,,Jan-11
231935,0,Sep-85,1,0,0,2,0,674,2.60%,5,f,0,0,13462.15692,2131.51,12000,1462.16,0,0,0,2010-07-01,9.8,,Jun-10
232302,0,May-95,6,0,0,14,0,56842,14.40%,41,f,0,0,28968.66479,2786.28,25000,3968.67,0,0,0,2011-02-01,808.99,,Jan-11
232488,0,Feb-80,2,0,0,11,0,19948,77%,22,f,0,0,29235.21402,2140.98,24999.99,4235.22,0,0,0,2011-02-01,813.36,,Jan-11
232568,2,Feb-85,0,6,0,9,0,10979,37.20%,37,f,0,0,4699.385513,1958.44,4000,699.39,0,0,0,2011-02-01,134.88,,May-16
232726,0,May-98,0,0,0,13,0,14643,76.40%,25,f,0,0,11809.97272,1121.95,10000,1809.97,0,0,0,2010-09-01,1931.96,,Mar-13
232917,0,Sep-00,1,0,0,10,0,15680,89.60%,14,f,0,0,3139.617736,1255.86,3000,139.62,0,0,0,2008-07-01,2743.44,,Feb-15
232947,0,Dec-95,0,35,0,5,0,16670,71.70%,25,f,0,0,13732.39857,1077.86,11225,2507.4,0,0,0,2011-01-01,764.96,,Jan-11
233852,0,Dec-97,1,53,0,5,0,2624,48.60%,7,f,0,0,10504.35423,1935.02,9500,1004.35,0,0,0,2009-04-01,6475.57,,Dec-14
233978,0,Aug-88,1,41,0,10,0,2773,10.80%,15,f,0,0,2836.084386,2675.48,2500,336.08,0,0,0,2011-02-01,81.37,,May-16
234451,0,Nov-82,3,43,0,5,0,2279,20.70%,21,f,0,0,21864.12229,1149.56,19000,2864.12,0,0,0,2011-01-01,559.98,,May-16
234585,0,Jan-96,0,49,0,11,0,28110,31.90%,26,f,0,0,13497.93326,759.26,12000,1497.93,0,0,0,2009-11-01,360.86,,Feb-10
234707,0,Apr-83,2,0,0,11,0,997,1.20%,24,f,0,0,24095.73896,1032.67,21000,3095.74,0,0,0,2010-12-01,2000.54,,Dec-10
235094,0,Nov-87,1,28,0,31,0,2787,2.30%,45,f,0,0,17317.37905,3723.24,15000,2317.38,0,0,0,2011-08-01,393.72,,Jul-11
235269,0,May-98,4,0,0,3,0,1612,12.10%,6,f,0,0,13269.8,1783.31,11069.87,2199.93,0,0,0,2010-03-01,650.16,,Apr-16
235704,2,Mar-88,1,6,44,9,1,10214,65.10%,26,f,0,0,12454.10019,3023.73,10000,2454.1,0,0,0,2011-01-01,693.66,,Jan-11
236199,0,Jun-97,2,0,0,5,0,19892,83.60%,7,f,0,0,21940.38411,2056.93,20000,1940.38,0,0,0,2008-10-01,16453.79,,Oct-08
237246,0,Sep-04,1,0,0,3,0,1834,12.80%,4,f,0,0,8543.353911,5259.5,8000,543.35,0,0,0,2009-03-01,3234.38,,Feb-09
237452,0,Feb-92,3,0,0,23,0,108397,67.30%,53,f,0,0,17945.98469,9714.4,15000,2945.99,0,0,0,2011-02-01,503.92,,Feb-16
237549,0,May-94,0,0,0,11,0,3348,5.30%,17,f,0,0,4377.367603,1067.01,4000,377.37,0,0,0,2009-09-01,2130.04,,Aug-09
237776,0,Feb-98,1,0,0,20,0,983,2.10%,30,f,0,0,7830.662309,3300.07,7000,830.66,0,0,0,2011-02-01,227.81,,Feb-11
237880,1,Mar-93,0,11,0,3,0,603,30.10%,19,f,0,0,8688.619461,3945.28,7500,1188.62,0,0,0,2011-01-01,487.96,,Dec-15
237883,1,Mar-90,0,21,0,9,0,13662,60.70%,15,f,0,0,14110.50457,7466.81,12000,2110.5,0,0,0,2009-11-01,6002.52,,Sep-10
238327,0,Apr-95,3,0,0,17,0,26044,34.50%,41,f,0,0,17144.61461,5229.11,15000,2144.61,0,0,0,2011-02-01,473.81,,May-16
238360,0,Aug-94,0,0,0,7,0,16212,50.70%,8,f,0,0,13924.44629,5685.09,12000,1905.14,19,0,0,2011-03-01,391.52,,Mar-11
238587,0,Oct-90,0,53,0,32,0,8516,11.10%,63,f,0,0,9262.212248,2749.72,8000,1262.21,0,0,0,2010-09-01,2248.7,,Sep-10
238612,0,Dec-00,0,0,0,2,0,3953,15.90%,2,f,0,0,2240.040083,2156.04,2000,240.04,0,0,0,2010-06-01,8.75,,Jun-10
238935,3,Feb-92,3,6,0,10,0,12672,21%,35,f,0,0,7593.351831,2549.2,7000,593.35,0,0,0,2009-03-01,4917.41,,Mar-09
238983,0,Jan-04,2,0,0,5,0,1346,23.20%,5,f,0,0,11549.68832,3040.93,10000,1533.67,16,0,0,2011-02-01,323.21,,Feb-11
238989,0,Nov-96,0,0,0,6,0,12425,94.20%,24,f,0,0,11481.4317,2866.65,9999.99,1481.44,0,0,0,2011-02-01,327.14,,Feb-12
239690,0,Mar-01,3,0,87,11,1,12032,87.20%,17,f,0,0,13741.25,5020.07,10463.04,3225.95,52,0,0,2010-06-01,35.74,,May-16
239761,0,Jan-93,0,0,0,20,0,14377,10.20%,38,f,0,0,11801.64501,11267.76,10500,1301.65,0,0,0,2011-02-01,331.69,,May-15
239843,0,Nov-84,8,0,0,4,0,464,18.60%,4,f,0,0,13455.35,890.52,10940.67,2514.68,0,0,0,2009-12-01,640.76,,Apr-16
240105,0,May-03,3,0,0,13,0,10900,42.40%,18,f,0,0,6388.917702,5637.28,5950,438.92,0,0,0,2008-11-01,1316.09,,Apr-10
240220,0,Sep-01,1,0,104,9,1,7006,48%,13,f,0,0,1535.588749,1004.04,1300,220.59,15,0,0,2011-03-01,3.12,,Mar-11
240361,1,Sep-90,0,20,0,6,0,19708,37.10%,16,f,0,0,4895.662379,2407.75,4225,670.66,0,0,0,2011-02-01,143.93,,Jul-14
240974,0,Nov-85,0,42,0,16,0,30949,54.30%,29,f,0,0,6579.365667,5673.95,5450,1129.37,0,0,0,2011-02-01,179.33,,Jan-15
241117,0,Nov-96,3,76,0,6,0,6101,36.80%,10,f,0,0,6505.131537,4689.11,6000,505.13,0,0,0,2009-01-01,4558.42,,Mar-10
241502,0,Jul-02,0,0,0,4,0,1235,28.70%,6,f,0,0,3400.279544,3069.73,3000,400.28,0,0,0,2011-02-01,105.26,,Dec-13
241536,0,Oct-99,1,0,0,13,0,18028,88.40%,16,f,0,0,14923.82084,11484.13,13450,1473.82,0,0,0,2009-02-01,9974.99,,Jan-16
241659,0,Feb-99,5,0,0,13,0,8828,54.80%,32,f,0,0,12553.40827,2126.93,12100,453.41,0,0,0,2008-07-01,11004.96,,Feb-14
241850,0,Feb-94,1,0,0,6,0,6033,31.10%,6,f,0,0,1707.963961,1622.57,1500,207.96,0,0,0,2011-02-01,49.01,,May-16
242092,0,Apr-94,0,0,0,9,0,64885,39.60%,21,f,0,0,7270.343911,6765.59,6400,855.35,15,0,0,2011-03-01,23.06,,May-16
242229,2,Apr-92,1,21,0,10,0,27905,81.80%,18,f,0,0,14601.34666,10241.22,12000,2601.35,0,0,0,2011-01-01,822.56,,Apr-12
242260,0,Nov-81,0,49,68,8,1,14081,73.70%,17,f,0,0,12186.32397,4202.35,10150,1920.22,116,0,0,2010-08-01,2638.19,,Feb-13
242333,0,Apr-78,0,31,0,18,0,426,0.70%,26,f,0,0,7124.59,1160.37,4073.37,1030.07,33,1988,653,2009-12-01,444.85,,Jan-11
242356,0,Sep-73,1,43,0,9,0,12301,56.40%,16,f,0,0,26186.85552,3068.77,19200,6986.86,0,0,0,2011-12-01,5490.51,,Apr-16
242452,0,Nov-03,0,0,0,4,0,0,0%,4,f,0,0,3644.2411,3397.58,3200,444.24,0,0,0,2011-03-01,4.21,,Nov-15
242642,0,Oct-98,0,0,0,4,0,2248,11.60%,4,f,0,0,19215.58368,3907.04,16600,2615.59,0,0,0,2011-02-01,542.62,,Feb-15
242695,1,Feb-89,2,8,0,3,0,44,3.70%,6,f,0,0,580.4627947,580.46,500,80.46,0,0,0,2010-05-01,158.54,,Dec-13
242839,0,Dec-98,3,0,0,11,0,2296,7.60%,27,f,0,0,28227.74389,1270.25,25000,3227.74,0,0,0,2010-01-01,460.08,,Jan-10
243046,0,Aug-95,3,0,0,7,0,16264,90.60%,17,f,0,0,6596.41,3608.29,4948.62,1647.79,0,0,0,2009-09-01,347.5,,May-16
243078,0,May-98,0,76,0,14,0,12758,40.40%,33,f,0,0,6816.574202,5907.7,6000,816.57,0,0,0,2009-11-01,2927.28,,May-16
243130,0,Sep-94,1,81,0,11,0,2573,16.30%,20,f,0,0,6768.669733,6073,6000,768.67,0,0,0,2011-02-01,197.42,,Feb-11
243207,0,Sep-98,0,0,0,5,0,15176,31.60%,17,f,0,0,8344.133402,7188.35,7400,944.13,0,0,0,2009-12-01,10.78,,Dec-09
243243,0,Apr-95,2,0,0,13,0,7239,16.30%,30,f,0,0,5000.98644,4946.63,4600,400.99,0,0,0,2009-02-01,3369.41,,May-16
243280,0,Oct-00,3,0,0,13,0,11217,52.90%,23,f,0,0,6373.844983,5736.48,6000,373.84,0,0,0,2009-03-01,308.26,,Mar-12
243314,0,Mar-01,0,0,0,16,0,12979,31%,19,f,0,0,2826.644886,2500.49,2600,226.64,0,0,0,2009-02-01,1906.11,,Feb-09
243406,0,Apr-92,2,54,0,11,0,21894,0%,22,f,0,0,6945.386577,5257.42,6000,945.39,0,0,0,2011-02-01,209.41,,Sep-12
243430,0,Jul-98,2,0,0,15,0,4933,15.10%,22,f,0,0,15049.73286,13573.7,13000,2049.73,0,0,0,2009-11-01,6418.18,,Nov-09
243622,0,Jul-04,0,0,0,5,0,6206,35.30%,6,f,0,0,12223.18099,6188.04,10399.98,1806.25,17,0,0,2011-02-01,349.31,,Nov-13
243737,0,Jan-03,2,0,0,12,0,16326,48.60%,21,f,0,0,8102.920768,4049.24,7000,1102.92,0,0,0,2011-02-01,236.33,,Feb-16
243957,0,Sep-96,0,24,0,5,0,33,0.30%,10,f,0,0,8250.187857,6847.66,7500,735.19,15,0,0,2010-09-01,5359.25,,May-16
244029,0,Jun-95,0,0,0,8,0,19901,29.80%,15,f,0,0,813.4943502,813.49,800,13.49,0,0,0,2008-11-01,15.6,,Feb-10
244261,0,Nov-99,0,27,0,2,0,4385,24%,12,f,0,0,3271.510038,3186.9,2900,371.51,0,0,0,2011-02-01,99.07,,Feb-11
244437,0,Dec-94,2,26,0,8,0,18966,70.50%,31,f,0,0,21211.05998,7159.68,17350,3861.06,0,0,0,2011-02-01,616.02,,Apr-16
244872,0,Jan-91,0,0,93,9,1,8788,39.20%,24,f,0,0,3346.881216,3318.99,3000,346.88,0,0,0,2009-09-01,1619.15,,Sep-09
245124,0,Aug-99,1,0,0,6,0,1276,63.80%,6,f,0,0,1760.436132,1760.44,1500,260.44,0,0,0,2011-02-01,52.56,,Mar-16
245190,0,Nov-94,0,72,0,13,0,22635,45.50%,28,f,0,0,7204.230806,6483.81,6000,1204.23,0,0,0,2011-02-01,213.39,,May-16
245733,0,Feb-85,1,0,0,10,0,1715,8.20%,21,f,0,0,7187.25003,6772.67,6400,787.25,0,0,0,2011-03-01,44.77,,May-16
245765,0,Feb-85,1,0,0,10,0,1715,8.20%,21,f,0,0,11171.25422,5219.29,9899.99,1271.26,0,0,0,2011-03-01,12.92,,May-16
245846,0,Jun-01,1,0,0,7,0,2574,10.50%,13,f,0,0,2893.896999,2836.02,2500,393.9,0,0,0,2011-02-01,87.09,,Feb-11
246179,0,Aug-71,0,0,0,9,0,25336,35.90%,19,f,0,0,5780.499244,3692.83,5099.99,680.51,0,0,0,2011-02-01,172.56,,Feb-11
246276,0,May-98,1,0,89,9,1,18485,65.30%,20,f,0,0,1452.19,922.67,692.46,333.3,0,426,4,2008-05-01,343,,Jan-09
246516,0,Jun-01,1,0,0,17,0,9048,26.60%,22,f,0,0,9763.582101,7638.61,8500,1263.58,0,0,0,2010-09-01,1603.11,,Sep-10
246553,2,Nov-88,0,7,0,9,0,14421,83.80%,26,f,0,0,11026.45429,6088.8,9100,1926.45,0,0,0,2010-09-01,1813.02,,Sep-10
247062,0,Mar-00,1,0,0,7,0,9121,55.40%,13,f,0,0,7083.527241,2702.55,6225,858.53,0,0,0,2010-02-01,2485.24,,Feb-10
247424,0,Dec-89,0,0,0,17,0,120563,92.40%,26,f,0,0,9389.262214,3560.36,8000,1389.27,0,0,0,2011-02-01,272.33,,Jan-16
248108,0,Aug-04,4,0,0,7,0,710,7.80%,13,f,0,0,3383.738402,3274.19,3000,383.74,0,0,0,2011-01-01,196.97,,Jan-11
248130,0,Jun-98,2,0,0,25,0,20762,48.50%,39,f,0,0,1672.110127,1672.11,1450,222.11,0,0,0,2010-09-01,248.44,,Sep-10
248304,0,Aug-98,3,0,0,11,0,1839,15.60%,16,f,0,0,6831.602566,5076.35,6000,831.61,0,0,0,2011-02-01,191.58,,Feb-11
248498,0,May-99,0,0,0,3,0,8629,17.60%,21,f,0,0,22572.5166,10588.37,19500,3072.52,0,0,0,2011-02-01,635.07,,Feb-11
248539,0,Jan-99,2,0,0,6,0,11735,93.90%,9,f,0,0,11898.71247,9337.52,10000,1898.72,0,0,0,2011-02-01,360.46,,Aug-11
248583,0,May-02,1,0,0,3,0,5506,52.40%,7,f,0,0,21100.39176,4249.93,17999.99,3012.77,88,0,0,2010-12-01,2323.98,,Oct-15
248817,1,Jan-96,0,7,0,4,0,3831,34.20%,6,f,0,0,4321.66,3907.48,3235.58,947.27,15,124,2,2009-11-01,413.4,,Apr-10
248841,0,Jun-90,0,0,0,41,0,6094,2.80%,64,f,0,0,6736.777813,6288.54,5999.99,736.79,0,0,0,2011-02-01,224.31,,Feb-11
248927,0,Sep-00,1,0,0,5,0,15597,60%,9,f,0,0,6191.09597,6191.1,6000,191.1,0,0,0,2008-09-01,1028.61,,Aug-08
249164,0,Mar-95,8,0,0,11,0,52214,8.70%,22,f,0,0,29074.27733,7219.64,24999.99,4074.28,0,0,0,2011-03-01,814.87,,Dec-13
